OTUID	Kindom	Phylum	Class	Order	Family	Genus	Species
OTU_7020	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7014	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7044	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7043	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7055	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Unassigned
OTU_7031	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7032	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7051	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7047	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7030	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7050	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7035	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Unassigned
OTU_7046	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7059	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7062	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7058	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7042	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Unassigned
OTU_7061	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7073	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7069	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	Unassigned
OTU_7063	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7072	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7077	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7075	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7054	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
OTU_7079	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7074	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7068	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Unassigned	Unassigned
OTU_7066	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7082	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7065	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_phaseolorum_SH261206.07FU
OTU_7045	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_7096	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7076	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	Polyschema_sclerotigenum_SH488720.07FU
OTU_7086	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Unassigned	Unassigned	Unassigned
OTU_7080	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7084	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7100	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7095	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7071	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma_australe_SH187269.07FU
OTU_7083	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7067	Fungi	Glomeromycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7098	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7101	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7102	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7104	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7088	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7113	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7114	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7109	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Teloschistes	Teloschistes_flavicans_SH481602.07FU
OTU_7107	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7108	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7106	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7115	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7116	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7112	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7117	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7105	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_caninus_SH195598.07FU
OTU_7120	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7127	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7129	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7123	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7103	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7121	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7136	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7130	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7125	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7131	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7099	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
OTU_7134	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7132	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7133	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7142	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7138	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7148	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7141	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7140	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7151	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7152	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7124	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Collarina	Collarina_aurantiaca_SH214978.07FU
OTU_7145	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7146	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7153	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7118	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Psilocybe	Unassigned
OTU_7158	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7128	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7143	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7172	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Branch03	Unassigned	Unassigned	Unassigned
OTU_7160	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7126	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7155	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Unassigned	Unassigned	Unassigned
OTU_7150	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
OTU_7167	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7161	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7159	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7169	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7164	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7174	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7156	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7178	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7184	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7182	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7181	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7183	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7188	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7179	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7173	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7187	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7171	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7190	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7192	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7194	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7163	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7189	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7198	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7177	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7200	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7206	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7175	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_endophytica_SH180950.07FU
OTU_7213	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
OTU_7217	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7176	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Unassigned	Unassigned
OTU_7201	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7191	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7210	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7216	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7193	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7215	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7224	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7219	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7225	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7207	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7237	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Xenoacremonium	Xenoacremonium_falcatum_SH631030.07FU
OTU_7212	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7221	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7230	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7209	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7241	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_norvegensis_SH211713.07FU
OTU_7233	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata_savannicola_SH180818.07FU
OTU_7226	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7251	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
OTU_7240	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7231	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7248	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7247	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7220	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Unassigned	Unassigned	Unassigned
OTU_7249	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Unassigned	Unassigned	Unassigned
OTU_7244	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7238	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7228	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7245	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7235	Fungi	Mucoromycota	Endogonomycetes	GS22	Unassigned	Unassigned	Unassigned
OTU_7246	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7218	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Unassigned
OTU_7254	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7261	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7260	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7250	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7239	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7263	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Unassigned	Unassigned	Unassigned
OTU_7270	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Hydnobolites	Unassigned
OTU_7242	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7265	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7266	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7267	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7271	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7268	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7252	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Unassigned
OTU_7274	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7262	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7264	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7272	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7280	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7286	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7275	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7269	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Unassigned
OTU_7276	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7296	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7283	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7291	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7298	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
OTU_7281	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7282	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7293	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7285	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7288	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7292	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7290	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7289	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7297	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7284	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Unassigned
OTU_7287	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_saccharolyticus_SH021500.07FU
OTU_7302	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7303	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unassigned	Unassigned
OTU_7308	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7305	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7307	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7310	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7309	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7315	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7312	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7317	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7277	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
OTU_7304	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7332	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7314	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7318	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7316	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7329	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7301	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7320	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7326	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7306	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7331	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7327	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7322	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7330	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7236	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Roccellaceae	Roccellina	Roccellina_lutosa_SH023372.07FU
OTU_7319	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7333	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7337	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7313	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7339	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7321	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7334	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7324	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7351	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7340	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7349	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7346	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7347	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7341	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7348	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7368	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Unassigned	Unassigned
OTU_7361	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7358	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7373	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Unassigned
OTU_7342	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7363	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7350	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	Unassigned
OTU_7371	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7366	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7367	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Unassigned	Unassigned	Unassigned
OTU_7369	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7375	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7336	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7377	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7338	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Unassigned
OTU_7376	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7360	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7380	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7335	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7381	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7372	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7365	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Unassigned
OTU_7359	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_infirmominiatum_SH194013.07FU
OTU_7364	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
OTU_7382	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7390	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7387	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7386	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7383	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7406	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_7395	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7385	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7400	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7379	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta_SH176395.07FU
OTU_7411	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7404	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7398	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7399	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_7408	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
